"site_name","plot","Longitude","Latitude","date"
"OKWMR","0222",-98.6539532422366,34.7539343085644,"2026-07-01T05:28:06.000000Z"
"CAYNP","0222",-119.605645999816,37.8376640000824,"2026-07-01T03:25:05.000000Z"
"GAPDR","0222",-83.7010119,33.1554564400001,"2026-07-01T09:02:05.000000Z"
"AZCNF","0222",-110.501078523264,31.5700668376743,"2026-07-01T03:19:07.000000Z"
"CAYNP","0223",-119.60617300007,37.8359749999571,"2026-07-01T03:22:07.000000Z"
"MSNXR","0223",-88.9066999999071,33.2050999998553,"2026-07-01T00:48:05.000000Z"
"OKWMR","0223",-98.7070093431378,34.766518023633,"2026-07-01T05:28:06.000000Z"
"CATCU","0223",-120.233109540968,38.2457153343832,"2026-07-01T11:16:07.000000Z"
"GAPDR","0223",-83.6845499899999,33.1558126200001,"2026-07-01T09:03:05.000000Z"
"GAPDR","0224",-83.67631892,33.15598989,"2026-07-01T09:04:05.000000Z"
"CATCU","0224",-120.233337835953,38.2457207204986,"2026-07-01T11:16:07.000000Z"
"CAYNP","0224",-119.606179999743,37.8353499998826,"2026-07-01T03:22:07.000000Z"
"MSMSR","0224",-88.6868999996948,30.4534999996939,"2026-06-30T22:22:06.000000Z"
"MSNXR","0224",-88.8441999996788,33.2198999996808,"2026-07-01T00:49:05.000000Z"
"CAYNP","0225",-119.631570999826,37.8399749999017,"2026-07-01T03:22:07.000000Z"
"MSMSR","0225",-88.7770999999683,30.4679999997945,"2026-06-30T22:23:05.000000Z"
"CATCU","0225",-120.233566130999,38.2457261061706,"2026-07-01T11:16:07.000000Z"
"MSNXR","0226",-88.8657999996686,33.2788999999891,"2026-07-01T00:49:05.000000Z"
"OKWMR","0226",-98.7335695718995,34.7646853110458,"2026-07-01T05:28:06.000000Z"
"CAYNP","0226",-119.635280999729,37.8390509998439,"2026-07-01T03:22:07.000000Z"
"OKWMR","0227",-98.6172523012874,34.751660229171,"2026-07-01T05:28:06.000000Z"
"SCCRR","0227",-80.2613197772539,34.5279159943871,"2026-07-01T11:17:07.000000Z"
"CAYNP","0227",-119.628671000035,37.8359800002485,"2026-07-01T03:22:07.000000Z"
"OKWMR","0228",-98.6467456079636,34.7531020162447,"2026-07-01T05:28:06.000000Z"
"SCCRR","0228",-80.2638630174177,34.5280388826282,"2026-07-01T11:17:07.000000Z"
"MSMSR","0228",-88.791500000261,30.4761999996406,"2026-06-30T22:24:05.000000Z"
"CAYNP","0228",-119.599705999594,37.8237309999913,"2026-07-01T03:22:07.000000Z"
"MSNXR","0228",-88.8247999998709,33.235499999737,"2026-07-01T00:50:05.000000Z"
"CAYNP","0229",-119.601837000179,37.827359999906,"2026-07-01T03:22:07.000000Z"
"MSMSR","0229",-88.685800000053,30.4163000003552,"2026-06-30T22:26:04.000000Z"
"FLSMR","0229",-84.381500000246,30.0435000001334,"2026-06-30T18:00:06.000000Z"
"OKWMR","0230",-98.6595065751363,34.7585490147209,"2026-07-01T05:28:06.000000Z"
"CAYNP","0230",-119.60200299986,37.8252649999824,"2026-07-01T03:22:07.000000Z"
"CAYNP","0231",-119.601694000064,37.8256520002332,"2026-07-01T03:22:07.000000Z"
"GAPDR","0232",-83.70122431,33.16237979,"2026-07-01T09:05:05.000000Z"
"FLSMR","0232",-84.4901999998038,30.0489000003773,"2026-06-30T18:01:05.000000Z"
"OKWMR","0232",-98.6945498786908,34.7670284689163,"2026-07-01T05:28:06.000000Z"
"CAYNP","0232",-119.606343999774,37.508808000016,"2026-07-01T03:22:07.000000Z"
"MSMSR","0232",-88.8025000002724,30.4943999997104,"2026-06-30T22:27:05.000000Z"
"GAPDR","0233",-83.69299274,33.1625582,"2026-07-01T09:05:05.000000Z"
"CAYNP","0233",-119.60492699994,37.5062009997316,"2026-07-01T03:22:07.000000Z"
"MSGBR","0234",-88.4150000001142,30.4426000000857,"2026-07-01T02:44:05.000000Z"
"FLSMR","0234",-84.3886999999432,30.0554999996568,"2026-06-30T18:02:05.000000Z"
"GAPDR","0234",-83.66006576,33.1632664100001,"2026-07-01T09:43:06.000000Z"
"CAYNP","0234",-119.636999999687,37.86965999967,"2026-07-01T03:22:07.000000Z"
"CAYNP","0235",-119.63500000042,37.8693100000346,"2026-07-01T03:22:07.000000Z"
"GAPDR","0235",-83.65002667,33.16285,"2026-07-01T08:49:05.000000Z"
"MSMSR","0236",-88.654400000151,30.4492999997146,"2026-06-30T22:28:05.000000Z"
"CAYNP","0236",-119.641000000018,37.8637300003453,"2026-07-01T03:22:07.000000Z"
"OKWMR","0236",-98.6179040966701,34.7524738726641,"2026-07-01T05:28:06.000000Z"
"CAYNP","0237",-119.604999999735,37.8505800000805,"2026-07-01T03:22:07.000000Z"
"AZCNF","0237",-110.342224639084,31.3376183973749,"2026-07-01T03:20:06.000000Z"
"NCPOR","0237",-76.4662627230985,35.7123150474045,"2026-07-01T03:19:05.000000Z"
"OKWMR","0237",-98.6562375915557,34.7563755709157,"2026-07-01T05:28:06.000000Z"
"NCPOR","0238",-76.527092092257,35.7499221237024,"2026-07-01T03:19:05.000000Z"
"FLSMR","0238",-84.3945000004229,30.0648000000459,"2026-06-30T18:03:06.000000Z"
"CAYNP","0238",-119.630000000006,37.8586899998979,"2026-07-01T03:22:07.000000Z"
"MSNXR","0238",-88.7595999998684,33.2621000000237,"2026-07-01T00:53:05.000000Z"
"MSMSR","0238",-88.7976999998754,30.4639000003351,"2026-06-30T22:29:05.000000Z"
"CAYNP","0239",-119.632000000172,37.8604800000115,"2026-07-01T03:22:07.000000Z"
"NCPOR","0239",-76.4815854998004,35.6202147000237,"2026-07-01T03:19:05.000000Z"
"CAYNP","0240",-119.634000000337,37.860839999792,"2026-07-01T03:22:07.000000Z"
"MSMSR","0240",-88.64145,30.4326,"2026-06-30T22:30:05.000000Z"
"OKWMR","0240",-98.6421602818669,34.7522770313706,"2026-07-01T05:28:06.000000Z"
"SCCRR","0240",-80.2718434905017,34.5709289621598,"2026-07-01T11:17:07.000000Z"
"CAYNP","0241",-119.576000000032,37.8500000000961,"2026-07-01T03:22:07.000000Z"
"CAYNP","0242",-119.806370000085,37.7549999998893,"2026-07-01T03:22:07.000000Z"
"MSMSR","0243",-88.7779999995936,30.4677000002285,"2026-06-30T22:32:05.000000Z"
"FLSMR","0243",-84.3057000002651,30.0942999998094,"2026-06-30T18:04:04.000000Z"
"CAYNP","0243",-119.844920000354,37.7460299996835,"2026-07-01T03:25:05.000000Z"
"CAYNP","0244",-119.847410000066,37.7490589998995,"2026-07-01T03:22:07.000000Z"
"CAYNP","0245",-119.841952999718,37.749552000168,"2026-07-01T03:22:07.000000Z"
"SCCRR","0245",-80.2429828006341,34.6497228979889,"2026-07-01T11:17:07.000000Z"
"CAYNP","0246",-119.842934000432,37.7445910003161,"2026-07-01T03:22:07.000000Z"
"OKWMR","0246",-98.5910443568806,34.7488697188734,"2026-07-01T05:28:06.000000Z"
"CAYNP","0247",-119.84994199961,37.7454009999348,"2026-07-01T03:22:07.000000Z"
"MSMSR","0247",-88.6552000002171,30.4465000001106,"2026-06-30T22:33:05.000000Z"
"MSMSR","0248",-88.8076999998042,30.4878000000406,"2026-06-30T22:34:05.000000Z"
"SCCRR","0248",-80.2402851185134,34.6486511316999,"2026-07-01T11:17:07.000000Z"
"CAYNP","0248",-119.84611700008,37.7526259998673,"2026-07-01T03:22:07.000000Z"
"GAPDR","0248",-83.693600000396,33.1457999999411,"2026-07-01T10:46:05.000000Z"
"MSNXR","0249",-88.9034999996425,33.2044999996378,"2026-07-01T00:53:05.000000Z"
"GAPDR","0249",-83.6998000000104,33.1050999998714,"2026-07-01T05:42:05.000000Z"
"CAYNP","0249",-119.847820000145,37.7522399998656,"2026-07-01T03:22:07.000000Z"
"MSMSR","0249",-88.8003999996496,30.4688999999162,"2026-06-30T22:35:05.000000Z"
"FLSMR","0249",-84.3063999998739,30.1023999999102,"2026-06-30T18:05:05.000000Z"
"SCCRR","0249",-80.2391514311501,34.6484097923218,"2026-07-01T11:17:07.000000Z"
"CAYNP","0250",-119.840831000335,37.7483560001476,"2026-07-01T03:22:07.000000Z"
"AZCNF","0250",-110.802367479944,31.4769549194704,"2026-07-01T03:19:07.000000Z"
"CAYNP","0251",-119.49260199997,37.6779730002471,"2026-07-01T03:22:07.000000Z"
"CAYNP","0252",-119.493013999699,37.6773970002382,"2026-07-01T03:23:05.000000Z"
"FLSMR","0252",-84.2507000002079,30.1340999997468,"2026-06-30T18:06:05.000000Z"
"MSNXR","0252",-88.8388999996896,33.3117000003196,"2026-07-01T00:55:05.000000Z"
"FLSMR","0253",-84.2505000001914,30.1374999997766,"2026-06-30T18:07:05.000000Z"
"MSMSR","0253",-88.6799000000142,30.4256000002307,"2026-06-30T22:36:05.000000Z"
"CAYNP","0253",-119.491334999924,37.6777290002708,"2026-07-01T03:23:05.000000Z"
"AZCNF","0253",-110.687251387684,31.4522612445222,"2026-07-01T03:19:07.000000Z"
"MSNXR","0254",-88.7950999996604,33.2556000003091,"2026-07-01T00:57:04.000000Z"
"CAYNP","0254",-119.484999999692,37.6833999999052,"2026-07-01T03:23:05.000000Z"
"GAPDR","0255",-83.6859000002083,33.127099999995,"2026-07-01T05:43:05.000000Z"
"MSNXR","0255",-88.8331999996674,33.2237000001631,"2026-07-01T00:58:05.000000Z"
"MSMSR","0255",-88.6866000001192,30.4187999996784,"2026-06-30T22:38:04.000000Z"
"CAYNP","0255",-119.478000000011,37.6818000001896,"2026-07-01T03:23:05.000000Z"
"TXCLR","0255",-94.1190108834587,32.6880269082609,"2026-04-16T14:01:43.000000Z"
"MSNXR","0256",-88.8465000003182,33.2195999997128,"2026-07-01T00:59:05.000000Z"
"NCPOR","0256",-76.5148908830139,35.659579433406,"2026-07-01T03:19:05.000000Z"
"CAYNP","0256",-119.484999999692,37.6797999998262,"2026-07-01T03:23:05.000000Z"
"GAPDR","0256",-83.6539000002567,33.100599999907,"2026-07-01T05:44:05.000000Z"
"CAYNP","0257",-119.486999999857,37.6797999998262,"2026-07-01T03:23:05.000000Z"
"GAPDR","0257",-83.6894000000486,33.0645999998757,"2026-07-01T05:45:05.000000Z"
"TXCLR","0257",-94.1255875031188,32.6766027325609,"2026-04-16T14:01:43.000000Z"
"TXCLR","0258",-94.12304506732,32.6779785339075,"2026-04-16T14:01:43.000000Z"
"MSMSR","0258",-88.8058999996553,30.489800000042,"2026-06-30T22:40:04.000000Z"
"CAYNP","0258",-119.665837000082,37.7150680003365,"2026-07-01T03:23:05.000000Z"
"TXCLR","0259",-94.1246413045524,32.6776936317015,"2026-04-16T14:01:43.000000Z"
"CAYNP","0259",-119.661434000243,37.7138900000161,"2026-07-01T03:23:05.000000Z"
"GAPDR","0259",-83.7287999997139,33.0881999996894,"2026-07-01T05:46:05.000000Z"
"TXCLR","0260",-94.1476255812273,32.648530955059,"2026-04-16T14:01:43.000000Z"
"CAYNP","0260",-119.66316800027,37.7136370000233,"2026-07-01T03:23:05.000000Z"
"MSNXR","0260",-88.766900000023,33.2482000000497,"2026-07-01T01:00:05.000000Z"
"MSNXR","0261",-88.8278999996782,33.2497000001626,"2026-07-01T01:01:05.000000Z"
"CAYNP","0261",-119.842532999676,37.7619589999463,"2026-07-01T03:23:05.000000Z"
"MSMSR","0262",-88.6369999996102,30.4326000000675,"2026-06-30T22:41:05.000000Z"
"CAYNP","0262",-119.842770000401,37.7602260002333,"2026-07-01T03:23:05.000000Z"
"CAYNP","0263",-119.841284000071,37.7617560000599,"2026-07-01T03:23:05.000000Z"
"SCCRR","0263",-80.2757661198354,34.5707579911692,"2026-07-01T11:17:07.000000Z"
"TXCLR","0263",-94.1030433212867,32.6646257563876,"2026-04-16T14:01:42.000000Z"
"CAYNP","0264",-119.527247000343,37.8124200001392,"2026-07-01T03:25:05.000000Z"
"GAPDR","0264",-83.736600000359,33.1350000001791,"2026-07-01T10:47:05.000000Z"
"NCPOR","0264",-76.4421547831423,35.7145379164556,"2026-07-01T03:19:05.000000Z"
"FLSMR","0265",-84.1835999995991,30.1268000001674,"2026-06-30T18:08:05.000000Z"
"MSNXR","0265",-88.7950999996604,33.2580000003331,"2026-07-01T01:03:05.000000Z"
"CAYNP","0265",-119.629714999601,37.838204000205,"2026-07-01T03:23:05.000000Z"
"CAYNP","0266",-119.515428999824,37.8183049996481,"2026-07-01T03:23:05.000000Z"
"GAPDR","0266",-83.7242000002318,33.1554999996852,"2026-07-01T05:47:05.000000Z"
"WATBR","0267",-117.546735803886,47.4427264841337,"2026-04-16T14:02:28.000000Z"
"CAYNP","0267",-119.628252999561,37.8290189996977,"2026-07-01T03:23:05.000000Z"
"WATBR","0268",-117.548126999613,47.4384068002668,"2026-04-16T14:02:29.000000Z"
"NCPOR","0268",-76.5502731001974,35.6624196001686,"2026-07-01T03:19:05.000000Z"
"CAYNP","0268",-119.467640000232,37.8261179998937,"2026-07-01T03:23:06.000000Z"
"CAYNP","0269",-119.444060999994,37.8473209999124,"2026-07-01T03:23:06.000000Z"
"MSMSR","0269",-88.6986999997724,30.4476999999436,"2026-06-30T22:42:05.000000Z"
"CAYNP","0270",-119.441536000122,37.8505500000098,"2026-07-01T03:23:06.000000Z"
"NCPOR","0270",-76.3731318865655,35.7109571267406,"2026-07-01T03:19:05.000000Z"
"TXCLR","0270",-94.1479281133612,32.6471751697639,"2026-04-16T14:01:43.000000Z"
"GAPDR","0270",-83.7099000003966,33.1569999998141,"2026-07-01T05:48:05.000000Z"
"FLSMR","0271",-84.1409999996691,30.137699999741,"2026-06-30T18:10:05.000000Z"
"CAYNP","0271",-119.737312000042,37.7913609998635,"2026-07-01T03:25:05.000000Z"
"FLSMR","0272",-84.1397999995699,30.1405999999015,"2026-06-30T18:11:05.000000Z"
"CAYNP","0272",-119.735885999987,37.792798999965,"2026-07-01T03:23:06.000000Z"
"FLSMR","0273",-84.0895000003505,30.140700000289,"2026-06-30T18:12:06.000000Z"
"CAYNP","0273",-119.738157000314,37.7832699999459,"2026-07-01T03:23:06.000000Z"
"TXCLR","0273",-94.1183912002918,32.6896560541011,"2026-04-16T14:02:22.000000Z"
"SCCRR","0273",-80.1660665998953,34.5507413991397,"2026-07-01T11:17:08.000000Z"
"TXCLR","0274",-94.1243078204928,32.676614206713,"2026-04-16T14:01:42.000000Z"
"CAYNP","0274",-119.674790999897,37.8441239999045,"2026-07-01T03:23:06.000000Z"
"MSMSR","0274",-88.7599999999015,30.4641999999909,"2026-06-30T23:18:05.000000Z"
"CAYNP","0275",-119.703183999878,37.8270240003371,"2026-07-01T03:23:06.000000Z"
"MSNXR","0275",-88.864000000418,33.2762999996664,"2026-07-01T01:03:05.000000Z"
"MSGBR","0275",-88.4176000003293,30.4372000000994,"2026-07-01T03:16:05.000000Z"
"GAPDR","0275",-83.6945000000212,33.0100999998942,"2026-07-01T05:49:05.000000Z"
"FLSMR","0276",-84.1545000003365,30.1500000003791,"2026-06-30T18:13:05.000000Z"
"AZCNF","0276",-110.313824704646,31.3627635136107,"2026-07-01T03:19:07.000000Z"
"CAYNP","0276",-119.703454000215,37.8280199996987,"2026-07-01T03:23:06.000000Z"
"FLSMR","0277",-84.1480000002481,30.1505999999486,"2026-06-30T18:14:07.000000Z"
"GAPDR","0277",-83.6674999995848,33.1521999999513,"2026-07-01T05:50:06.000000Z"
"AZCNF","0277",-110.320268165103,31.3544370765798,"2026-07-01T03:19:07.000000Z"
"MSNXR","0277",-88.7858000002387,33.230900000201,"2026-07-01T01:03:05.000000Z"
"TXCLR","0277",-94.1209002269187,32.6855746108344,"2026-04-16T14:02:06.000000Z"
"NCPOR","0277",-76.4917050996295,35.7017302001525,"2026-07-01T03:19:05.000000Z"
"MSMSR","0277",-88.7887000000294,30.4704999999853,"2026-06-30T22:43:05.000000Z"
"CAYNP","0277",-119.703193000099,37.8296809996972,"2026-07-01T03:25:05.000000Z"
"GAPDR","0278",-83.6674999995848,33.1405999997644,"2026-07-01T05:51:05.000000Z"
"CAYNP","0278",-119.69939000031,37.8288729996936,"2026-07-01T03:23:06.000000Z"
"GAPDR","0279",-83.7283000001217,33.1194000002461,"2026-07-01T05:52:05.000000Z"
"SCCRR","0279",-80.1827728782545,34.5425372904539,"2026-07-01T11:17:07.000000Z"
"CAYNP","0279",-119.701270999752,37.8253020002646,"2026-07-01T03:23:06.000000Z"
"CAYNP","0280",-119.702834000074,37.8324730000906,"2026-07-01T03:23:06.000000Z"
"AZCNF","0280",-110.359488916118,31.3431625262952,"2026-07-01T03:19:07.000000Z"
"MSMSR","0280",-88.6982999997393,30.449499999872,"2026-06-30T22:44:05.000000Z"
"CAYNP","0281",-119.435564000113,37.8518190000005,"2026-07-01T03:23:06.000000Z"
"MSMSR","0281",-88.6568000003495,30.4428000000498,"2026-06-30T22:46:04.000000Z"
"TXCLR","0281",-94.1205971729112,32.6869303346309,"2026-04-16T14:01:43.000000Z"
"GAPDR","0282",-83.7087000002973,33.0844000001821,"2026-07-01T05:52:05.000000Z"
"CAYNP","0282",-119.4348150001,37.85187500001,"2026-07-01T03:23:06.000000Z"
"TXCLR","0282",-94.1600232561858,32.667359190126,"2026-04-16T14:01:43.000000Z"
"FLSMR","0283",-84.1280000003906,30.1404000003763,"2026-06-30T20:55:05.000000Z"
"GAPDR","0283",-83.6722999999818,33.0901000003315,"2026-07-01T05:53:05.000000Z"
"CAYNP","0283",-119.433315000425,37.8529600001328,"2026-07-01T03:23:06.000000Z"
"MSMSR","0284",-88.6823999997718,30.4533000000011,"2026-06-30T22:47:05.000000Z"
"NCPOR","0284",-76.4052601470751,35.7130033264755,"2026-07-01T03:19:05.000000Z"
"CAYNP","0284",-119.322245999733,37.885319999885,"2026-07-01T03:23:06.000000Z"
"MSNXR","0284",-88.791500000261,33.2293999998513,"2026-07-01T01:04:04.000000Z"
"FLSMR","0284",-84.1502999999891,30.1562000001345,"2026-06-30T18:15:07.000000Z"
"CAYNP","0285",-119.324255999944,37.8860029999753,"2026-07-01T03:23:06.000000Z"
"FLSMR","0285",-84.146899999708,30.1580999996348,"2026-06-30T18:17:07.000000Z"
"AZCNF","0285",-110.37303361295,31.3797586855726,"2026-07-01T03:20:06.000000Z"
"GAPDR","0285",-83.6527000001574,33.1275999997298,"2026-07-01T05:54:05.000000Z"
"MSNXR","0285",-88.8494000001089,33.2635999996288,"2026-07-01T01:06:08.000000Z"
"NCPOR","0286",-76.5730159997737,35.6889915001572,"2026-07-01T03:19:05.000000Z"
"TXCLR","0286",-94.1574258138364,32.6644065467346,"2026-04-16T14:01:42.000000Z"
"CAYNP","0286",-119.299905999951,37.8774419996848,"2026-07-01T03:23:06.000000Z"
"MSMSR","0286",-88.7406000000937,30.394299999777,"2026-06-30T22:48:05.000000Z"
"CAYNP","0287",-119.294373000334,37.8795489999478,"2026-07-01T03:23:06.000000Z"
"CAYNP","0288",-119.293491000252,37.8782869999891,"2026-07-01T03:23:06.000000Z"
"CAYNP","0289",-119.299469000108,37.8780740001591,"2026-07-01T03:23:06.000000Z"
"AZCNF","0289",-110.4465061013,31.4172150157392,"2026-07-01T03:19:07.000000Z"
"NCPOR","0289",-76.5301783334673,35.6724399668431,"2026-07-01T03:19:05.000000Z"
"FLSMR","0289",-84.0824000002125,30.1407999997983,"2026-06-30T18:18:05.000000Z"
"MSMSR","0289",-88.6493999997375,30.4283000001241,"2026-06-30T22:50:05.000000Z"
"GAPDR","0289",-83.6916000002306,33.0139999999444,"2026-07-01T05:55:05.000000Z"
"MSNXR","0289",-88.9142999996374,33.2275999997381,"2026-07-01T01:07:05.000000Z"
"GAPDR","0290",-83.6945000000212,33.0157000002429,"2026-07-01T05:56:05.000000Z"
"MSMSR","0290",-88.7618999996095,30.4682999999849,"2026-06-30T22:50:05.000000Z"
"CAYNP","0290",-119.419979999614,37.8740259999903,"2026-07-01T03:23:06.000000Z"
"NCPOR","0290",-76.5629883901247,35.6599806171407,"2026-07-01T03:19:05.000000Z"
"FLSMR","0290",-84.0861000000693,30.138000000093,"2026-06-30T18:18:06.000000Z"
"GAPDR","0291",-83.7242000002318,33.1079999999503,"2026-07-01T05:57:05.000000Z"
"CAYNP","0291",-119.430131999879,37.8680830001059,"2026-07-01T03:23:06.000000Z"
"FLSMR","0291",-84.1570000000941,30.1598000000019,"2026-06-30T18:19:05.000000Z"
"NCPOR","0291",-76.5347869998953,35.6812610001025,"2026-07-01T03:19:05.000000Z"
"CAYNP","0292",-119.435780000023,37.8594700003031,"2026-07-01T03:23:06.000000Z"
"NCPOR","0292",-76.4565540333416,35.677364083454,"2026-07-01T03:19:05.000000Z"
"GAPDR","0292",-83.7069000001485,33.0908999996874,"2026-07-01T05:58:05.000000Z"
"CAYNP","0293",-119.432174999702,37.8618669997229,"2026-07-01T03:23:06.000000Z"
"MSNXR","0293",-88.8382000000809,33.2230999997092,"2026-07-01T01:08:05.000000Z"
"MSNXR","0294",-88.7752000002603,33.2937000003312,"2026-07-01T02:26:04.000000Z"
"AZCNF","0294",-110.694211598543,31.49586366643,"2026-07-01T03:19:07.000000Z"
"TXCLR","0294",-94.1348772550313,32.6521647213769,"2026-04-16T14:01:49.000000Z"
"FLSMR","0294",-84.1792000001335,30.1444999997351,"2026-06-30T18:20:05.000000Z"
"CAYNP","0294",-119.477958000179,37.8225560002986,"2026-07-01T03:23:06.000000Z"
"MSMSR","0294",-88.7620000000669,30.4595000001573,"2026-06-30T22:52:04.000000Z"
"CAYNP","0295",-119.476941000377,37.8242309997425,"2026-07-01T03:23:06.000000Z"
"MSMSR","0295",-88.7779000000345,30.4698000002377,"2026-06-30T22:53:05.000000Z"
"TXCLR","0295",-94.1295115495979,32.6578958117972,"2026-04-16T14:01:48.000000Z"
"TXCLR","0296",-94.1314204434878,32.6570668049579,"2026-04-16T14:01:48.000000Z"
"FLSMR","0296",-84.1716000004033,30.1404000003763,"2026-06-30T18:21:05.000000Z"
"CAYNP","0296",-119.511929999808,37.817411999948,"2026-07-01T03:23:06.000000Z"
"SCCRR","0296",-80.2766213474269,34.6333150147863,"2026-07-01T11:17:07.000000Z"
"MSNXR","0296",-88.7658999999403,33.2295000002742,"2026-07-01T01:10:04.000000Z"
"GAPDR","0296",-83.7391999996757,33.0996000002301,"2026-07-01T05:59:05.000000Z"
"MSMSR","0297",-88.7972000002832,30.464299999929,"2026-06-30T22:54:05.000000Z"
"CAYNP","0297",-119.516229999715,37.8171750000628,"2026-07-01T03:23:06.000000Z"
"GAPDR","0297",-83.7450999997146,33.1139000003616,"2026-07-01T06:01:05.000000Z"
"SCCRR","0297",-80.2703069743105,34.6354149441722,"2026-07-01T11:17:07.000000Z"
"CAYNP","0298",-119.730632000029,37.7895440000083,"2026-07-01T03:25:05.000000Z"
"MSMSR","0298",-88.6320999996541,30.4352000003448,"2026-06-30T22:56:04.000000Z"
"TXCLR","0298",-94.159056618108,32.6668269176198,"2026-04-16T14:01:42.000000Z"
"TXCLR","0299",-94.1444282341216,32.6737262602541,"2026-04-16T14:01:48.000000Z"
"FLSMR","0299",-84.1704999998631,30.1447000002722,"2026-06-30T18:23:04.000000Z"
"MSNXR","0299",-88.8410999998716,33.3097999999504,"2026-07-01T01:11:05.000000Z"
"GAPDR","0299",-83.6983000003355,33.126399999946,"2026-07-01T06:02:06.000000Z"
"CAYNP","0299",-119.507317999732,37.8080269998428,"2026-07-01T03:23:06.000000Z"
"CALNU","0300",-122.842536720106,38.6278471990251,"2026-07-01T11:17:05.000000Z"
"CAYNP","0300",-119.506371000251,37.8089470001899,"2026-07-01T03:23:06.000000Z"
"TXCLR","0301",-94.1289024542417,32.6603367287218,"2026-04-16T14:01:48.000000Z"
"MSMSR","0301",-88.8084000003112,30.4893999999241,"2026-06-30T22:57:05.000000Z"
"SCSRF","0301",-81.7432168612636,33.2776911180183,"2026-07-01T11:31:06.000000Z"
"CALNU","0301",-122.845707519177,38.6278243793525,"2026-07-01T11:17:06.000000Z"
"AKDEP","0301",-148.93356,63.72491,"2026-07-01T11:12:07.000000Z"
"SCCRR","0301",-80.179891250808,34.5377650055308,"2026-07-01T11:17:07.000000Z"
"CAYNP","0301",-119.505549000444,37.8087140001074,"2026-07-01T03:23:06.000000Z"
"GAPDR","0302",-83.7091000003304,33.1233999998304,"2026-07-01T06:03:05.000000Z"
"CAYNP","0302",-119.485188999838,37.8098360001382,"2026-07-01T03:23:06.000000Z"
"SCSRF","0302",-81.7635810192727,33.2945081263918,"2026-07-01T11:31:06.000000Z"
"AKDEP","0302",-148.92809,63.72585,"2026-07-01T11:12:07.000000Z"
"MSMSR","0302",-88.6356000003928,30.4360000003668,"2026-06-30T22:58:05.000000Z"
"CALNU","0302",-122.840962320254,38.628043328932,"2026-07-01T11:17:06.000000Z"
"NCPOR","0302",-76.4830714165866,35.6411952168672,"2026-07-01T03:19:05.000000Z"
"GAPDR","0303",-83.7032000002916,33.1046999998744,"2026-07-01T06:04:05.000000Z"
"CAYNP","0303",-119.486732999894,37.8089940001175,"2026-07-01T03:23:06.000000Z"
"CALNU","0303",-122.845775519298,38.6282840786701,"2026-07-01T11:16:07.000000Z"
"TXCLR","0304",-94.1307568967084,32.6551785564799,"2026-04-16T14:01:48.000000Z"
"CALNU","0304",-122.844259018702,38.6282730593244,"2026-07-01T11:16:07.000000Z"
"CAYNP","0304",-119.650307999835,37.7202510002766,"2026-07-01T03:23:06.000000Z"
"GAPDR","0304",-83.7073999997407,33.0959999999046,"2026-07-01T06:06:05.000000Z"
"CAYNP","0305",-119.631339999847,37.722504999748,"2026-07-01T03:23:06.000000Z"
"CALNU","0305",-122.844064519867,38.627912329218,"2026-07-01T11:16:07.000000Z"
"CALNU","0306",-122.845029218671,38.6280758189285,"2026-07-01T11:16:07.000000Z"
"MSMSR","0306",-88.687699999761,30.4148999997196,"2026-06-30T22:59:05.000000Z"
"CAYNP","0306",-119.606410999722,37.7312949999453,"2026-07-01T03:23:06.000000Z"
"CAYNP","0307",-119.649421999555,37.7229340001793,"2026-07-01T03:23:06.000000Z"
"MSMSR","0307",-88.7856999997813,30.4791999999771,"2026-06-30T23:01:05.000000Z"
"GAPDR","0307",-83.6881999999494,33.144100000071,"2026-07-01T06:06:05.000000Z"
"NCPOR","0308",-76.5054453834657,35.7000694669285,"2026-07-01T03:19:05.000000Z"
"CALNU","0308",-122.841789419778,38.6280714894002,"2026-07-01T11:17:05.000000Z"
"MSMSR","0308",-88.6491999997209,30.4276000000978,"2026-06-30T23:02:05.000000Z"
"CAYNP","0308",-119.650373000133,37.7225260001201,"2026-07-01T03:23:06.000000Z"
"TXCLR","0309",-94.1037396315559,32.6692199137786,"2026-04-16T14:01:42.000000Z"
"CAYNP","0309",-119.654498999962,37.7195009998507,"2026-07-01T03:23:06.000000Z"
"CAYNP","0310",-119.63165500039,37.7254099998787,"2026-07-01T03:23:06.000000Z"
"CAYNP","0311",-119.635336999805,37.7244870000713,"2026-07-01T03:23:06.000000Z"
"TXCLR","0311",-94.1351492204247,32.6483738035077,"2026-04-16T14:01:43.000000Z"
"GAPDR","0311",-83.6680999996344,33.0895000003653,"2026-07-01T10:48:05.000000Z"
"MSNXR","0312",-88.8086000003277,33.2351999999235,"2026-07-01T01:13:06.000000Z"
"MSMSR","0312",-88.8048999995726,30.4687000000917,"2026-06-30T23:03:05.000000Z"
"CAYNP","0312",-119.636998000037,37.7253369998456,"2026-07-01T03:23:06.000000Z"
"MSNXR","0313",-88.7762999999022,33.285999999636,"2026-07-01T01:16:05.000000Z"
"MSGBR","0313",-88.4107999997669,30.4393999998513,"2026-07-01T02:45:05.000000Z"
"CAYNP","0313",-119.585900000401,37.7464900000996,"2026-07-01T03:23:06.000000Z"
"MSMSR","0313",-88.7882999999963,30.4745000001202,"2026-06-30T23:04:05.000000Z"
"FLSMR","0314",-84.1932000003931,30.1359999999431,"2026-06-30T18:24:05.000000Z"
